,city,id,latitude,longitude,name,rating,type,zipcode
194,washington dc,e3abd97b8774dc4e2984c0907e8ca395d9c14dad,38.95615520000001,-76.96219920000001,New Century Carry Out & Rest,4.7,restaurant,20782.0
195,washington dc,c8d14584625fc18c69d4347e721801500dc118de,38.9741263,-76.9611702,Holly Garden,,restaurant,20782.0
196,washington dc,255fa75b70454094ed38fae0ce5d0aad6ca4e1f1,38.98163,-76.966048,Marmite BENIN,,restaurant,20783.0
197,washington dc,234dfc3295e5c134935733685db5d6d0e7f54220,38.8599781,-76.96889509999998,McDonald's,3.0,restaurant,20020.0
198,washington dc,0d783e1ac6fec4a1b1bd97204e0c07d0749cde65,38.8729739,-76.9711495,Mario's House Pizza,4.5,restaurant,20020.0
199,washington dc,ee6271eac7d8cd6a9991005ff5f3b3e8a8a604e6,38.8729173,-76.9704719,Wah Sing Restaurant,4.0,restaurant,20020.0
200,washington dc,485079f9444efedaaa01e35096a2b50da717a749,38.8731286,-76.97112740000001,Chicken To Go,4.2,restaurant,20020.0
201,washington dc,263a9312d638f8bbce8268b0fcedf2bf7a723c7a,38.87307970000001,-76.9711798,D C Carryout Chicken,,restaurant,20020.0
202,washington dc,5ab1f4245cb893cb5c43e177aab4cdf09134b5b3,38.8716526,-76.9738087,Lee's Brunch,3.9,restaurant,20020.0
203,washington dc,542397962835529e59dc21982ddac1cddac6abbd,38.897941,-76.972718,Hip Hop Fish and Chicken,3.9,restaurant,20002.0
204,washington dc,4e938bb974d21457b913a8bf1c85d90168ae8b6e,38.8977799,-76.97142590000001,Sporty's Deli,4.7,restaurant,20002.0
205,washington dc,0c694819f367a4c3660f389becd6dbfdd631ba9f,38.89787800000001,-76.97183100000002,Kerry's Carry-Out,3.4,restaurant,20002.0
206,washington dc,44befee139b344281374bfeac17e428e374764b8,38.9164475,-76.9725495,New China Restaurant,,restaurant,20002.0
207,washington dc,a996ce92b3ca094ba440a6ed1124efaa00e60e16,38.9179902,-76.9708049,Panda Gourmet,4.0,restaurant,20002.0
208,washington dc,91430f56a7b0db66cb986307675b3ce56a71a622,38.9177104,-76.9718738,Checkers,3.4,restaurant,20002.0
209,washington dc,081901edb1938211d299b58e7c8eae1f4d527c86,38.9179191,-76.9716266,Hogs on the Hill III,4.1,restaurant,20002.0
210,washington dc,df4b51b0e4ae73c1b301680e36d4162de2022cbb,38.9168805,-76.9731728,KFC,2.4,restaurant,20002.0
211,washington dc,5b04ed3e30b1f95c068a4b439ad8adf5f63884bd,38.9169002,-76.9731917,Taco Bell,2.0,restaurant,20002.0
212,washington dc,a7084e76d26b9464d7dd74275bc177e84a81009b,38.9177315,-76.9734328,McDonald's,3.6,restaurant,20002.0
213,washington dc,a435ff8448f406ba3029b4abc4f0bfd322292624,38.9202527,-76.9697749,Mason Dixie Biscuit Company,3.9,restaurant,20018.0
214,washington dc,8b30649e40b8eef0fc62dcbd9ed45b7a6352e1e6,38.9193789,-76.9741522,Superfd,,restaurant,20018.0
215,washington dc,5ab8fb06f680a4c08b3e3ac31a92f4b7054051ae,38.9306379,-76.9735192,Nido,4.7,restaurant,20018.0
216,washington dc,b28f7dce7fdc72683dd2994cf16a1acae6f0da70,38.9305754,-76.9735575,Bespoke Kitchen,,restaurant,20018.0
217,washington dc,4ba97fa75739ae6672a86ced65bd6c14671c920a,38.9305324,-76.97370059999999,Carl's Subs,4.8,restaurant,20018.0
218,washington dc,4a7e0ef8dba89ce225a9fef6ddc0bd8284baf4c6,38.929836,-76.974071,Fu Kang Carryout,4.1,restaurant,20018.0
219,washington dc,97c20ca0b7c6dda682a0feb7604f10d9697da9d6,38.9453231,-76.9715592,Grand China,2.5,restaurant,20712.0
220,washington dc,70a8300176bcf4364fa23e801a22e815f34a82dc,38.9515488,-76.9686118,Subway,3.3,restaurant,20782.0
221,washington dc,cb9c90b8cb3d0bc156aca41675f620768e69ce13,38.9489704,-76.9685444,Checkers,3.6,restaurant,20782.0
222,washington dc,dab9110dfc558ab87ffd5c43effe3b2a16f860b8,38.95168620000001,-76.9687651,Popeyes Louisiana Kitchen,3.5,restaurant,20782.0
223,washington dc,9acae5e5023328c9de66baeeeff940dd4a7d23c4,38.94995120000001,-76.9683983,Mid Atlantic Seafood,4.4,restaurant,20782.0
224,washington dc,5b08c68c15c72f52b7a9dede7f343106624d85da,38.9510106,-76.9679175,Super Japan,4.9,restaurant,20782.0
225,washington dc,a80ca9a5f62a51dab4c3d4ed8be0b0b857e2b47c,38.9511491,-76.9679226,Atomic Wings,4.0,restaurant,20782.0
226,washington dc,665b3122d793252554b900f08a654d2915aca0a7,38.9517065,-76.9687729,Janjer Enterprises Inc,,restaurant,20782.0
227,washington dc,188b78dc18b0f7413b15bc1904f1697fe88ba8ce,38.984982,-76.969248,King Kong Restaurant,3.1,restaurant,20783.0
228,washington dc,eefaa199b9117a5585bbecf1c6f863ba517cc70b,38.9850574,-76.9670207,Asian Carry Out,3.2,restaurant,20783.0
229,washington dc,67b2cfc1ce21c13e74b6ca12df63001b5fc15144,38.9845701,-76.9707855,McDonald's,3.5,restaurant,20783.0
230,washington dc,4d5ba153d1ad4221b01638b298a94d9a357b3f05,38.9850417,-76.9674093,El Amate Restaurant Inc,4.3,restaurant,20783.0
231,washington dc,861f6e44e1ef9059fa3873851d46c66e40a35d19,38.9850575,-76.9703942,Sabor Latino Restaurant Inc,4.3,restaurant,20783.0
232,washington dc,16fce28592ef649ea2036da7b7fef5480f4eedb3,38.89926,-76.980203,McDonald's,2.9,restaurant,20002.0
233,washington dc,578df01db4c22b02709421e3da9335b2fb8e1518,38.9003687,-76.9807296,America's Best Wings,2.9,restaurant,20002.0
234,washington dc,e80a2f1914bcb699e6b38a1d862f1c9a0c963e09,38.89872860000001,-76.97664820000001,Wings & More Wings,3.5,restaurant,20002.0
235,washington dc,cf8e6905a27187cb056552222c33c8b8115d943e,38.8991084,-76.9767091,Midcity Cafe,4.3,restaurant,20002.0
236,washington dc,659681ed8f6fde85d7e1a4ec6c037d0c2463646f,38.9038865,-76.9806205,Mother Rucker's Subs,4.6,restaurant,20002.0
237,washington dc,7594dc7fc1d903191d3f0a65c70ef9d426ba1bff,38.9067868,-76.97946040000002,Denny's,3.6,restaurant,20002.0
238,washington dc,db6102aa061b4d97778b274269bb3819c5836758,38.903222,-76.981025,Yum's Carry Out,3.8,restaurant,20002.0
239,washington dc,7435945ba09a23053fa716458c57bd1e8a54fe98,38.9069953,-76.9785495,Eddie's Carry Out,3.9,restaurant,20002.0
240,washington dc,05fc42058d316e43908c6fc487ca1c0655f76c40,38.9194465,-76.9790001,Zion West African Restaurant,4.0,restaurant,20018.0
241,washington dc,1ce4f18f36c55f4bd5e2081a8d9eb5b76633b6fc,38.9279171,-76.97792059999998,Soul Kitchen,4.0,restaurant,20018.0
242,washington dc,6ae707e86234b33922631247db250dee4195f9ef,38.9270539,-76.9797777,Rodney's Ribs and Chicken,5.0,restaurant,20018.0
243,washington dc,5823bb599c0e46b8598fcf81d82b01399604d356,38.945529,-76.977929,Johnny's Carry Out,4.0,restaurant,20018.0
244,washington dc,7324632df23f3fdf6b89d3e5d74daa46e28ce2f4,38.9455648,-76.9781062,SUBWAYå¨Restaurants,5.0,restaurant,20018.0
245,washington dc,ef10772eac8cac9509c1cb628ba8fea3ba469fc3,38.9454734,-76.97792,Flipit Bakery,1.0,restaurant,20018.0
246,washington dc,7951a2e4aebd172916a6acdefb137a8038207006,38.9423234,-76.9803297,Bourbon,,restaurant,20017.0
247,washington dc,80a595da59bc536c358949607c43ddbd7264147b,38.9713265,-76.9779918,China Sub Shop,3.8,restaurant,20783.0
248,washington dc,f03cba56f089c1d49eafb8fabc2edad28eb7c88c,38.97097279999999,-76.9778443,Jerk Hill Cafe,2.7,restaurant,20783.0
249,washington dc,aff7aa4663d35917dff58b7cea4b16a5accac7ad,38.971712,-76.9782733,Los Laureles,4.7,restaurant,20783.0
250,washington dc,6f7796cb35d36fde1b050bef21f97d5e3509f272,38.9714196,-76.9780723,El Dorado Sea Food,4.1,restaurant,20783.0
251,washington dc,4fe808a5a7b555e9c1e323b1d383025dfd40e3b9,38.9720036,-76.97855009999998,Chicken Loco,4.5,restaurant,20783.0
252,washington dc,d60001a8becbf13f24773ebc333a36d8a63664cb,38.9730881,-76.97977009999998,Pupuseria :Emily,4.4,restaurant,20783.0
253,washington dc,ad3199dd044fa432c1d84f9dd48e34104eae5c91,38.9726179,-76.98046579999998,Comedor y Pupuseria San Alejo.,4.3,restaurant,20783.0
254,washington dc,f40161fc3b6b53e4619bcea338fc9f3da6054fe4,38.9818003,-76.9779064,Cococabana Bar & Grill,3.9,restaurant,20783.0
255,washington dc,9f2ce6c94fe743700c6cb81efd25074d4d001b5f,38.9832701,-76.9769975,Don Pollo,3.2,restaurant,20783.0
256,washington dc,4d6345c4697522a38d1be5bdfcd2f91515424af7,38.9829221,-76.9798057,Central Asia,1.9,restaurant,20783.0
257,washington dc,cf2ddb608caa969d0dd1583f4a9f6c38ee2173d5,38.9841577,-76.97527609999999,Burger King,3.9,restaurant,20783.0
258,washington dc,89e0e2571b5a113ace1709a6e922c2e815c535ad,38.9832595,-76.9787085,Arby's,4.3,restaurant,20783.0
259,washington dc,da0f75ec84e526ddde6d5db0c2e76b50677a9c4a,38.9844287,-76.97394140000002,Irene's Pupusas,3.7,restaurant,20783.0
260,washington dc,3179ae2b2cbbf0d2bd063fc2d0c5027bd72ade29,38.983025,-76.979824,Three Brothers Italian Restaurant,3.6,restaurant,20783.0
261,washington dc,cb13cfddc28e2698e45eb8aa454b6a09590e2f0e,38.983258,-76.9778048,Pollo oro,5.0,restaurant,20783.0
262,washington dc,825648307a16445ce2bb114f7889019adf6122e7,38.9833513,-76.9801712,Taqueria Tres Reyes,2.6,restaurant,20783.0
263,washington dc,fc7e5c6ef9bea67b079d98e1ba478966ba4bef34,38.9818331,-76.9782667,Galaxy Sports,3.8,restaurant,20783.0
264,washington dc,eb9a94e272fa4fd7d2de034891a46bb7612c550f,38.9844371,-76.97828009999998,Kennys Chinese Carryout,4.0,restaurant,20783.0
265,washington dc,c74d87a61cbd09bb475c848b57295eb45cfa530d,38.9831842,-76.977007,Cuzco Number 2,2.5,restaurant,20783.0
266,washington dc,1ab378d27449188bca678e0265a42b84b05b96fb,38.9832964,-76.9768421,Emily's Restaurant & Carryout,4.1,restaurant,20783.0
267,washington dc,d8a446bb9e9f43e983ad709dc3bfae9ae861b697,38.9834686,-76.9779072,Rio Bravo Pastera Restaurant,5.0,restaurant,20783.0
268,washington dc,138920923714713bf1943c62326ccf5be7fe7239,38.9844716,-76.97853590000003,Taqueria El Mexicano,4.1,restaurant,20783.0
269,washington dc,f6eab030bb1b71fc9cfad0de197388d61b57d25f,38.9833537,-76.98008759999998,Pollo Primo,,restaurant,20783.0
270,washington dc,914d15489a7aaeafe616478c65420787bce32923,38.98357100000001,-76.9802282,El Triunfo Restaurant,4.0,restaurant,20783.0
271,washington dc,3b1b7c7e1167fbf08d35ee872cd66701c258dbd4,38.8668709,-76.98464200000002,SUBWAYå¨Restaurants,3.0,restaurant,20020.0
272,washington dc,6d52d67ec5f68f6ae9c8e3b335b4ca30e3520e8b,38.8664155,-76.9846155,Little Caesars Pizza,3.7,restaurant,20020.0
273,washington dc,39d1a9ae43295de8954e371dfdb84f7f67fd5af1,38.8669768,-76.987301,Capitol Hill Crab Cakes,4.1,restaurant,20020.0
274,washington dc,2f01d27be3f4e960a70e01fbcb890b67b2851820,38.8669531,-76.9875992,Art-drenaline Cafe,5.0,restaurant,20020.0
275,washington dc,6a73931cb57fb620141c68273a9a78c02f43c9ff,38.8670472,-76.98535820000002,Good Hope Carry-Out,4.1,restaurant,20020.0
276,washington dc,1b3a699d087bc9045c79d78da4d9a34e39cc4609,38.8662,-76.9825632,Good Hope Seafood,2.5,restaurant,20020.0
277,washington dc,6b3c19683f6ea8f7672538d6d4115ab8e58703d4,38.8669554,-76.9849203,Tony's Place,3.9,restaurant,20020.0
278,washington dc,f76a6b6d5b22cb9862bf64c2d549d13e8b71d44d,38.866844,-76.98695,Sunny's Carryout,3.1,restaurant,20020.0
279,washington dc,cbb0baeec7cb019b3b0a2e42e7bc68c73078cb2c,38.8798,-76.9852536,New York Pizza DC,3.6,restaurant,20003.0
280,washington dc,05a8e6ac59ab1a8fb7a29f21ab41abf66cbb1753,38.8786247,-76.9822204,McDonald's,3.4,restaurant,20003.0
281,washington dc,26a9cf489d60041b707ef3ea4ec3923e06cf6be3,38.8801282,-76.9842399,Lucky Carryout,3.0,restaurant,20003.0
282,washington dc,31293431942f2bf61ef6cd0c6ec8168241a1488a,38.8800564,-76.98395409999998,New York Pizza And Grill Kabob,,restaurant,20003.0
283,washington dc,0aee9d02eb5af43ffc4447811ce4707c3a698721,38.879927,-76.9873147,SUBWAYå¨Restaurants,3.4,restaurant,20003.0
284,washington dc,8da531f70a1ff218eb915c80ad176867e4b45d31,38.8816749,-76.98808740000003,Gourmet Express,3.5,restaurant,20003.0
285,washington dc,69f2d1c1326bf04666d44af2f9f49b63b31e73a8,38.8810989,-76.9866614,La Lomita Restaurant,3.5,restaurant,20003.0
286,washington dc,747ab08a464bb60a1ce5e8f0b22f91053d1ae38a,38.8808972,-76.9877079,Mangialardo's,4.8,restaurant,20003.0
287,washington dc,c3355a80ff92cd3ed4fbd036f5e3c4951a5675bf,38.8901156,-76.9857212,Al's Gourmet Pizza,3.0,restaurant,20002.0
288,washington dc,2b18c18bfd748984d1667a4d8f81c8dbfbe941ed,38.8900854,-76.983253,Hong Kong Carryout,4.1,restaurant,20002.0
289,washington dc,9893824bf919beb2be8239e894e3f5d515e1288d,38.88790720000001,-76.9838613,Kwan Fo Cheung Lin Fo,3.3,restaurant,20003.0
290,washington dc,6b5df2fde962d09db36d3c2352974063f94bd8cb,38.8951861,-76.983359,Far East Taco Grille,4.6,restaurant,20002.0
291,washington dc,b826496972e3672715a207833d657e68540cc3a4,38.8949492,-76.98381859999998,Millie's Market,4.9,restaurant,20002.0
292,washington dc,fbe15f61b19760af093fb74d677304e42d3e1856,38.899959,-76.986494,Biergarten Haus,4.3,restaurant,20002.0
293,washington dc,476823114e78a8cc8edb2860b9b4b908f382b9e6,38.8999134,-76.98705229999999,H Street Country Club,3.9,restaurant,20002.0
294,washington dc,4fdd555b5d9563ec7ce943b7884e6cbdbb381814,38.9002524,-76.98156170000001,SUBWAYå¨Restaurants,1.9,restaurant,20002.0
295,washington dc,a2502ccb9afef6a2a6fd2c6beed4b950bc813094,38.9004441,-76.98666870000002,RedRocks H Street,4.0,restaurant,20002.0
296,washington dc,5136c7e5fb2f3907a9e8f2d6082456732a75f7e5,38.899987,-76.9850079,DC Conscious & Cafe,5.0,restaurant,20002.0
297,washington dc,e5fa11194f3f38ec3d8630d9f0d652be9455357c,38.8999827,-76.9852834,TonyÛªs Place,4.4,restaurant,20002.0
298,washington dc,6f8cb40f537bca9c650b5a530a8ebf04a744094b,38.8998314,-76.98573,Tony's Breakfast,4.6,restaurant,20002.0
299,washington dc,231bebce5ef5c02d22678a90055601aec46e66ad,38.89995220000001,-76.98576899999998,BAB Korean Fusion,4.3,restaurant,20002.0
300,washington dc,086f70f0282f0a1a8367ec5d554986e4977e863b,38.8991067,-76.9851262,Checkers - Closed,2.5,restaurant,20002.0
301,washington dc,0036d276944443f5a961724853264f8c75c81d30,38.9003709,-76.9862833,IMM on H Thai and Sushi Bar,4.3,restaurant,20002.0
302,washington dc,8ae21ed8c0dc72b238db7df8bdfaa53eb79629af,38.9004088,-76.98739309999998,Shawafel,4.0,restaurant,20002.0
303,washington dc,bd7e302181cd29ee878fd920f771b2b406bd8871,38.9004068,-76.98634820000002,Impala Cantina y Taqueria,4.2,restaurant,20002.0
304,washington dc,18d4a9bd873d484ba82284aa72fddf3daefe719e,38.9001535,-76.981533,China Wok,4.4,restaurant,20002.0
305,washington dc,464c512776c51a87124602f1250a803d31b04dce,38.8996025,-76.98141770000002,China House,3.4,restaurant,20002.0
306,washington dc,985c4e3f7bbd3ca16e9c55a3940f4213a6c2b315,38.9000359,-76.98667490000003,Maketto,4.5,restaurant,20002.0
307,washington dc,3dabd2deba3099a43567197ed2d9f3421dba3bbc,38.9004236,-76.98667579999999,Sospeso,4.4,restaurant,20002.0
308,washington dc,83e8c3fd2c2f60e6e7f9761b0e4799c6a9d76f40,38.9004,-76.9873246,Stable DC,4.7,restaurant,20002.0
309,washington dc,851f79c9b1dd991e2572b622aa591cda9f64e8ac,38.9004427,-76.9874703,Sally's Middle Name,4.4,restaurant,20002.0
310,washington dc,9ea7d78c69b01875091e5d961b05dabf80200db6,38.9105888,-76.9849353,Panda Chinese Restaurant,3.9,restaurant,20002.0
311,washington dc,4e48a0e4cfa3162ed85f18ab0419e944614ea739,38.909588,-76.98369459999998,Kenny's Carry-Out,4.1,restaurant,20002.0
312,washington dc,4d560831b5e026db4cb9946767fc9130934c2e2d,38.9097314,-76.9851166,Montello Deli,4.4,restaurant,20002.0
313,washington dc,2cc513f45ad18c557eed9eb34c7819230c28fb6f,38.9105132,-76.9850451,US Seafood/Tony's Breakfast,4.5,restaurant,20002.0
314,washington dc,8173fa8d22adaf2d21632df05c99614fa490a322,38.9156047,-76.9830411,Naked Lunch,4.9,restaurant,20002.0
315,washington dc,6e79bfc78c17f54480275ac55e0cce2923e392a6,38.915312,-76.98413199999997,Pidzza,3.9,restaurant,20002.0
316,washington dc,9ddf50e0b2cb0c3aa1001ae5ff10f8f266fca1d8,38.915202,-76.985248,Palette Dome Cuisine,5.0,restaurant,20002.0
317,washington dc,98c515e63f90fb4af4a926086da3c745216e04fa,38.9146349,-76.985552,Ivy City Smokehouse Tavern & Market,4.4,restaurant,20002.0
318,washington dc,a57ca409152d3e5b5305ceb27eff4b2733ddc1a0,38.9151631,-76.9836848,Gravitas,,restaurant,20002.0
319,washington dc,2fca90d75d2e50d1ea2e6e9c2bc46a5126f5dadf,38.9147224,-76.9844715,La Puerta Verde,4.4,restaurant,20002.0
320,washington dc,9c0ee6ce9709302780110964d2e9aec23a4ccdff,38.9147164,-76.9845653,Ari's Diner,4.4,restaurant,20002.0
321,washington dc,131305828dd80e6e09f8f4580162017b43471407,38.915202,-76.985248,Caleb's Cooking Company,,restaurant,20002.0
322,washington dc,1cbeba3f5dc897e61e6975e1404504bfecf28a99,38.9152,-76.985249,Caliburger,,restaurant,20002.0
323,washington dc,e20b4d412510b855415d6806db1890041f548a32,38.9146713,-76.9872221,tamales,4.0,restaurant,20002.0
324,washington dc,a0659a073bcb9e2df8a7ce7a8a8e8c9b48cfcade,38.926626,-76.98188499999998,Wah Mee & New China,4.1,restaurant,20018.0
325,washington dc,ce399d0caae54634f060770cab0d88db2bf13ecf,38.9247565,-76.9863225,Jerry Chan's Restaurant,4.3,restaurant,20017.0
326,washington dc,7653151709b0f3655d84096bdf89587249a8b03f,38.9586192,-76.9855027,Leylas Cafe,4.3,restaurant,20782.0
327,washington dc,47bde7fa8e2ec069bed7372660ee9e2ac0a2608d,38.96831270000001,-76.9841922,Wendy's,2.9,restaurant,20782.0
328,washington dc,f096a65e24372410b45499754d28cb8e1a3937cf,38.9687354,-76.98396770000002,Davco,,restaurant,20782.0
329,washington dc,c981d2cdabb03d51f229d1df73585c3d9ef81aaf,38.9854075,-76.98285909999998,Chicken Rico,3.9,restaurant,20783.0
330,washington dc,07ea0922b5130500bd42c3826bce865726431044,38.9855767,-76.9844193,Tabeer Pakistani Cuisine,3.9,restaurant,20783.0
331,washington dc,99bf066feee6df1891ebeee24a65735b926db539,38.9848363,-76.9816788,Wendy's,3.6,restaurant,20783.0
332,washington dc,01d5d9f0ad8739efed98bf352cb631e83a47503b,38.9841186,-76.9820399,Season Seafood Buffet,3.5,restaurant,20783.0
333,washington dc,275160b5098921528b1c15bc8cafe56b6beb6676,38.9849208,-76.9812696,Junction Jamaican Restaurant,4.0,restaurant,20783.0
334,washington dc,5969b1df3afb43846e0dac209c0f4a46ed099691,38.9851985,-76.98269609999998,El Carbonero Restaurant,3.6,restaurant,20783.0
335,washington dc,a5b6c49f270e64c07f81e18115b67e234b09064d,38.985514,-76.9841584,Crystal Restaurant & Bar,3.6,restaurant,20783.0
336,washington dc,a5ec2e8f04eb03b8a8c9f0b5c02bf4266697e81c,38.985688,-76.9833292,Pho 301,4.3,restaurant,20783.0
337,washington dc,f271838c69b7a0b4ee2861adf241fc74a636aa68,38.9857761,-76.9809973,La Chiquita Restaurant,3.6,restaurant,20783.0
338,washington dc,95376fc371d49147d4c97329df97ba7cf73c362f,38.9858744,-76.98158769999998,La Chiquita,3.1,restaurant,20783.0
339,washington dc,8e0f57b2a3ff9bdd40b7e11692371d0b2372a615,38.9859198,-76.98096269999998,China Palace Restaurant,4.2,restaurant,20783.0
340,washington dc,ec4cb39ea9e90b0d11e698904bcd9eb5ebfc96cf,38.9858925,-76.98437009999998,Manna Restaurant,4.3,restaurant,20783.0
341,washington dc,6ec0e44d7b3d8a5eefc07bfd75b41478b41f9a41,38.9854526,-76.98057990000002,Pho 75,4.4,restaurant,20783.0
342,washington dc,d9b798caea30586bf8f41086438a1fc162b72e8d,38.9858522,-76.98433929999999,O's Place,2.0,restaurant,20783.0
343,washington dc,52d545d42d38cea10351875d2f3968dd699f51c1,38.9851517,-76.9826817,International Buffett,1.2,restaurant,20783.0
344,washington dc,7a1293c83cdb149152f4f1254cecbabc615d114c,38.9844452,-76.98216140000002,Pupuseria La Cabanita,4.0,restaurant,20783.0
345,washington dc,5b270fd042fc5851cb5a4f2900b0bebac59a7b42,38.9849208,-76.9812696,Johnny Maumbo's Famous Chicken and Fish,,restaurant,20783.0
346,washington dc,18cbd186f7487fb8c03d5f09bf8191c3c4c4e537,38.9859378,-76.9842877,OMEGA BAR & LOUNGE,4.3,restaurant,20783.0
347,washington dc,fd84eaadea0285e5f566b5f64ce3fcb304ca3a74,38.9850115,-76.97934649999998,Casablanca Bakery,1.0,restaurant,20783.0
348,washington dc,a80f97e2c7a4769222178c50e92c1705fc8d9fcc,38.9854865,-76.98298340000002,Teriyaki express Japanese Grill,3.8,restaurant,20783.0
349,washington dc,4e0d3d0b50da50c2e5ad662b48dcc0eb6f76aab0,38.9857771,-76.980941,Chikita Restaurant,3.4,restaurant,20783.0
350,washington dc,2cf6f5ae106f491347f3c0d01627e420c9ae62ef,38.9854368,-76.9844243,Halal Meat,1.0,restaurant,20783.0
351,washington dc,00cea1ce192e2c2db9013b136dc6235552a358d5,38.864746,-76.989589,Uniontown Bar & Grill,4.1,restaurant,20020.0
352,washington dc,0d049c527a1fb5c077e5c00c9e6889e756693214,38.8637848,-76.9901672,Caribbean Citations,4.1,restaurant,20020.0
353,washington dc,cadf263f475b4b9ac4c59bdb7ebf2daf0967079f,38.862806,-76.99257159999998,King City Restaurant,2.3,restaurant,20020.0
354,washington dc,82b8f7b78b0d9622c2042fdff69a87b05a79ab76,38.8631974,-76.99204940000001,Z Mart And Food,,restaurant,20020.0
355,washington dc,21873cf3452d18ef9d1b1a7a75d9d1d5a8d30f35,38.8650656,-76.989487,Cheers @ The Big Chair,3.8,restaurant,20020.0
356,washington dc,9f602e6803c2fd950a18bb42d18808c8be03c07d,38.8657917,-76.989122,Mama's Kitchen And Pizza,4.4,restaurant,20020.0
357,washington dc,0e7ce58c0de0751f155a0bbab7939b1f84f73677,38.8662954,-76.98930759999998,Turning Natural,4.7,restaurant,20020.0
358,washington dc,52836cf70f2ea033918b7fa07fac6558e7afe750,38.8653463,-76.9893893,Kings Cafe,,restaurant,20020.0
359,washington dc,c02520954881642db46a28b33de4a3941510f8c5,38.866221,-76.988811,MAP,,restaurant,20020.0
